Site,Date,Weather,Temperature,Time,Treatment,Plant,Position,Plant_Species,Height(meters),0(percent herbivory),less10(percent herbivory),10to50(percent herbivory),>greater50(percent herbivory),100(percent herbivory),herb_leaves,total_leaves,Stress,Total_Herbivory,Herbivory_not_including_100,Herbiv.AT,Plot_Classification
2JM2,6-Jun,cloudy,57,8:32,CapBacCasDec,4,Inside,CapBac,0.8,14,1,1,0,4,2,20,No,0.22,0.025,0.025,Hetero.diff
2JM2,6-Jun,cloudy,57,9:11,CapBac,1,Outside,CapBac,0.6,9,0,1,0,1,1,11,No,0.118181818,0.03,0.03,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,1,Outside,CapBac,0.6,12,5,3,0,2,8,22,No,0.154545455,0.07,0.07,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,1,Outside,CapBac,0.6,11,2,0,0,0,2,13,No,0.015384615,0.015384615,0.015384615,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,2,Inside,CapBac,0.9,0,0,0,0,11,0,11,No,1,0,0,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,2,Inside,CapBac,0.9,10,4,1,0,2,5,17,No,0.158823529,0.046666667,0.046666667,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,2,Inside,CapBac,0.9,14,2,0,0,4,2,20,No,0.21,0.0125,0.0125,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,3,Inside,CapBac,0.9,8,2,4,2,0,8,16,Yes,0.18125,0.18125,0.18125,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,3,Inside,CapBac,0.9,6,0,2,0,3,2,11,Yes,0.327272727,0.075,0.075,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,3,Inside,CapBac,0.9,0,0,0,0,12,0,12,Yes,1,0,0,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,4,Inside,CapBac,0.5,0,2,0,0,6,2,8,No,0.775,0.1,0.1,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,4,Inside,CapBac,0.5,0,3,1,0,6,4,10,No,0.66,0.15,0.15,Intra
2JM2,6-Jun,cloudy,57,9:11,CapBac,4,Inside,CapBac,0.5,3,2,0,0,12,2,17,No,0.717647059,0.04,0.04,Intra
2JM2,6-Jun,cloudy,57,9:45,CapBacCelIgu,3,Outside,CapBac,1,9,0,5,1,2,6,17,No,0.25,0.15,0.15,Hetero.diff
2JM2,6-Jun,cloudy,57,9:45,CapBacCelIgu,3,Outside,CapBac,1,7,2,1,0,1,3,11,No,0.136363636,0.05,0.05,Hetero.diff
2JM2,6-Jun,cloudy,57,9:45,CapBacCelIgu,3,Outside,CapBac,1,12,2,1,0,0,3,15,No,0.033333333,0.033333333,0.033333333,Hetero.diff
2JM2,6-Jun,cloudy,57,9:45,CapBacCelIgu,4,Inside,CapBac,1.1,12,2,0,0,4,2,18,No,0.233333333,0.014285714,0.014285714,Hetero.diff
2JM2,6-Jun,cloudy,57,9:45,CapBacCelIgu,4,Inside,CapBac,1.1,7,0,1,0,6,1,14,No,0.45,0.0375,0.0375,Hetero.diff
2JM2,6-Jun,cloudy,57,9:45,CapBacCelIgu,4,Inside,CapBac,1.1,6,0,0,0,0,0,6,No,0,0,0,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,1,Outside,CapBac,0.9,11,2,0,0,0,2,13,No,0.015384615,0.015384615,0.015384615,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,1,Outside,CapBac,0.9,10,0,0,3,0,3,13,No,0.173076923,0.173076923,0.173076923,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,1,Outside,CapBac,0.9,0,0,0,0,18,0,18,No,1,0,0,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,2,Inside,CapBac,0.7,12,1,0,0,0,1,13,No,0.007692308,0.007692308,0.007692308,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,2,Inside,CapBac,0.7,12,0,0,0,0,0,12,No,0,0,0,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,2,Inside,CapBac,0.7,11,0,0,1,19,1,31,No,0.637096774,0.0625,0.0625,Hetero.diff
2JM2,6-Jun,cloudy,63,10:26,All,4,Outside,CapBac,0.6,10,1,1,0,0,2,12,No,0.033333333,0.033333333,0.033333333,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,4,Outside,CapBac,0.6,0,0,0,0,16,0,16,No,1,0,0,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,4,Outside,CapBac,0.6,14,1,4,0,4,5,23,No,0.230434783,0.068421053,0.068421053,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,7,Inside,CapBac,0.8,12,0,0,0,0,0,12,No,0,0,0,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,7,Inside,CapBac,0.8,13,1,0,0,0,1,14,No,0.007142857,0.007142857,0.007142857,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,7,Inside,CapBac,0.8,16,1,1,0,13,2,31,No,0.432258065,0.022222222,0.022222222,Hetero.All
9DITO,7-Jun,cloudy,60,9:38,CapBacCelIgu,1,Outside,CapBac,0.9,24,0,0,0,0,0,24,No,0,0,0,Hetero.diff
9DITO,7-Jun,cloudy,60,9:38,CapBacCelIgu,1,Outside,CapBac,0.9,17,0,0,0,13,0,30,No,0.433333333,0,0,Hetero.diff
9DITO,7-Jun,cloudy,60,9:38,CapBacCelIgu,1,Outside,CapBac,0.9,27,0,1,0,0,1,28,No,0.010714286,0.010714286,0.010714286,Hetero.diff
9DITO,7-Jun,cloudy,60,9:38,CapBacCelIgu,2,Inside,CapBac,0.7,10,2,2,0,4,4,18,No,0.266666667,0.057142857,0.057142857,Hetero.diff
9DITO,7-Jun,cloudy,60,9:38,CapBacCelIgu,2,Inside,CapBac,0.7,16,0,0,0,0,0,16,No,0,0,0,Hetero.diff
9DITO,7-Jun,cloudy,60,9:38,CapBacCelIgu,2,Inside,CapBac,0.7,6,1,2,0,0,3,9,No,0.077777778,0.077777778,0.077777778,Hetero.diff
9DITO,7-Jun,cloudy,60,9:52,CapBacCasDec,3,Outside,CapBac,0.8,6,3,6,0,6,9,21,No,0.385714286,0.14,0.14,Hetero.diff
9DITO,7-Jun,cloudy,60,9:52,CapBacCasDec,3,Outside,CapBac,0.8,13,1,3,0,5,4,22,No,0.272727273,0.058823529,0.058823529,Hetero.diff
9DITO,7-Jun,cloudy,60,9:52,CapBacCasDec,3,Outside,CapBac,0.8,10,1,2,0,0,3,13,No,0.053846154,0.053846154,0.053846154,Hetero.diff
9DITO,7-Jun,cloudy,60,9:52,CapBacCasDec,4,Inside,CapBac,0.6,11,0,1,0,0,1,12,No,0.025,0.025,0.025,Hetero.diff
9DITO,7-Jun,cloudy,60,9:52,CapBacCasDec,4,Inside,CapBac,0.6,22,2,4,0,1,6,29,No,0.082758621,0.05,0.05,Hetero.diff
9DITO,7-Jun,cloudy,60,9:52,CapBacCasDec,4,Inside,CapBac,0.6,9,3,0,0,0,3,12,No,0.025,0.025,0.025,Hetero.diff
9DITO,7-Jun,sunny,61,10:04,AcnArbCapBac,3,Outside,CapBac,0.8,24,3,4,0,0,7,31,No,0.048387097,0.048387097,0.048387097,Hetero.same
9DITO,7-Jun,sunny,61,10:04,AcnArbCapBac,3,Outside,CapBac,0.8,14,4,2,0,0,6,20,No,0.05,0.05,0.05,Hetero.same
9DITO,7-Jun,sunny,61,10:04,AcnArbCapBac,3,Outside,CapBac,0.8,0,0,0,0,14,0,14,No,1,0,0,Hetero.same
9DITO,7-Jun,sunny,61,10:04,AcnArbCapBac,4,Inside,CapBac,0.7,23,0,1,0,10,1,34,No,0.302941176,0.0125,0.0125,Hetero.same
9DITO,7-Jun,sunny,61,10:04,AcnArbCapBac,4,Inside,CapBac,0.7,8,1,0,0,0,1,9,No,0.011111111,0.011111111,0.011111111,Hetero.same
9DITO,7-Jun,sunny,61,10:04,AcnArbCapBac,4,Inside,CapBac,0.7,25,0,0,0,4,0,29,No,0.137931034,0,0,Hetero.same
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,3,Outside,CapBac,1,0,0,1,0,8,1,9,Yes,0.922222222,0.3,0.3,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,3,Outside,CapBac,1,11,2,0,0,4,2,17,Yes,0.247058824,0.015384615,0.015384615,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,3,Outside,CapBac,1,11,2,0,0,6,2,19,Yes,0.326315789,0.015384615,0.015384615,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,4,Inside,CapBac,0.7,7,2,5,0,3,7,17,Yes,0.276470588,0.121428571,0.121428571,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,4,Inside,CapBac,0.7,15,1,3,3,16,7,38,Yes,0.506578947,0.147727273,0.147727273,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,4,Inside,CapBac,0.7,11,1,3,0,4,4,19,Yes,0.263157895,0.066666667,0.066666667,Hetero.diff
9DITO,7-Jun,sunny,66,10:45,CapBacCasSyl,3,Outside,CapBac,0.8,21,0,0,0,6,0,27,Yes,0.222222222,0,0,Hetero.diff
9DITO,7-Jun,sunny,66,10:45,CapBacCasSyl,3,Outside,CapBac,0.8,14,0,0,0,0,0,14,Yes,0,0,0,Hetero.diff
9DITO,7-Jun,sunny,66,10:45,CapBacCasSyl,3,Outside,CapBac,0.8,14,2,3,0,2,5,21,Yes,0.147619048,0.057894737,0.057894737,Hetero.diff
9DITO,7-Jun,sunny,66,10:45,CapBacCasSyl,4,Inside,CapBac,1,14,0,0,1,2,1,17,Yes,0.161764706,0.05,0.05,Hetero.diff
9DITO,7-Jun,sunny,66,10:45,CapBacCasSyl,4,Inside,CapBac,1,0,0,0,0,12,0,12,Yes,1,0,0,Hetero.diff
9DITO,7-Jun,sunny,66,10:45,CapBacCasSyl,4,Inside,CapBac,1,5,0,0,0,2,0,7,Yes,0.285714286,0,0,Hetero.diff
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,3,Outside,CapBac,0.5,13,1,3,0,2,4,19,No,0.157894737,0.058823529,0.058823529,Hetero.diff
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,3,Outside,CapBac,0.5,3,2,5,0,2,7,12,No,0.308333333,0.17,0.17,Hetero.diff
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,3,Outside,CapBac,0.5,3,1,1,0,3,2,8,No,0.425,0.08,0.08,Hetero.diff
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,4,Inside,CapBac,0.7,2,2,1,0,6,3,11,No,0.590909091,0.1,0.1,Hetero.diff
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,4,Inside,CapBac,0.7,1,3,3,7,0,13,14,No,0.460714286,0.460714286,0.460714286,Hetero.diff
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,4,Inside,CapBac,0.7,7,0,4,1,1,5,13,No,0.226923077,0.1625,0.1625,Hetero.diff
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,3,Outside,CapBac,0.8,13,0,1,1,4,2,19,No,0.265789474,0.07,0.07,Hetero.diff
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,3,Outside,CapBac,0.8,11,0,3,0,7,3,21,No,0.376190476,0.064285714,0.064285714,Hetero.diff
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,3,Outside,CapBac,0.8,15,0,0,0,8,0,23,No,0.347826087,0,0,Hetero.diff
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,4,Inside,CapBac,0.8,12,1,2,0,0,3,15,No,0.046666667,0.046666667,0.046666667,Hetero.diff
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,4,Inside,CapBac,0.8,15,3,0,1,2,4,21,No,0.145238095,0.055263158,0.055263158,Hetero.diff
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,4,Inside,CapBac,0.8,10,1,0,1,1,2,13,No,0.142307692,0.070833333,0.070833333,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,3,Outside,CapBac,0.6,11,5,2,0,8,7,26,Yes,0.35,0.061111111,0.061111111,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,3,Outside,CapBac,0.6,0,0,0,0,21,0,21,Yes,1,0,0,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,3,Outside,CapBac,0.6,2,1,0,1,5,2,9,Yes,0.65,0.2125,0.2125,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,4,Inside,CapBac,0.7,21,7,1,0,0,8,29,No,0.034482759,0.034482759,0.034482759,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,4,Inside,CapBac,0.7,15,1,1,0,0,2,17,No,0.023529412,0.023529412,0.023529412,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,4,Inside,CapBac,0.7,11,0,1,1,2,2,15,No,0.203333333,0.080769231,0.080769231,Hetero.diff
7ZM,9-Jun,sunny,64,9:10,All,2,Outside,CapBac,0.7,0,0,3,1,18,4,22,No,0.893181818,0.4125,0.4125,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,2,Outside,CapBac,0.7,0,0,0,0,20,0,20,No,1,0,0,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,2,Outside,CapBac,0.7,3,2,0,0,12,2,17,No,0.717647059,0.04,0.04,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,9,Inside,CapBac,0.9,1,2,1,3,2,6,9,No,0.527777778,0.392857143,0.392857143,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,9,Inside,CapBac,0.9,6,1,3,1,3,5,14,No,0.339285714,0.159090909,0.159090909,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,9,Inside,CapBac,0.9,3,0,3,0,7,3,13,No,0.607692308,0.15,0.15,Hetero.All
7ZM,9-Jun,sunny,69,10:05,CapBacCelIgu,1,Outside,CapBac,0.7,0,0,0,0,12,0,12,Yes,1,0,0,Hetero.diff
7ZM,9-Jun,sunny,69,10:05,CapBacCelIgu,1,Outside,CapBac,0.7,10,0,0,0,8,0,18,Yes,0.444444444,0,0,Hetero.diff
7ZM,9-Jun,sunny,69,10:05,CapBacCelIgu,1,Outside,CapBac,0.7,16,1,1,0,12,2,30,Yes,0.413333333,0.022222222,0.022222222,Hetero.diff
7ZM,9-Jun,sunny,69,10:05,CapBacCelIgu,2,Inside,CapBac,0.8,7,3,1,0,0,4,11,No,0.054545455,0.054545455,0.054545455,Hetero.diff
7ZM,9-Jun,sunny,69,10:05,CapBacCelIgu,2,Inside,CapBac,0.8,1,4,4,1,3,9,13,No,0.411538462,0.235,0.235,Hetero.diff
7ZM,9-Jun,sunny,69,10:05,CapBacCelIgu,2,Inside,CapBac,0.8,6,1,0,2,3,3,12,No,0.383333333,0.177777778,0.177777778,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,1,Outside,CapBac,0.6,0,0,1,1,8,2,10,Yes,0.905,0.525,0.525,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,1,Outside,CapBac,0.6,7,1,0,0,13,1,21,Yes,0.623809524,0.0125,0.0125,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,1,Outside,CapBac,0.6,5,0,0,0,6,0,11,Yes,0.545454545,0,0,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,2,Inside,CapBac,1.1,11,1,1,0,0,2,13,No,0.030769231,0.030769231,0.030769231,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,2,Inside,CapBac,1.1,15,1,2,0,0,3,18,No,0.038888889,0.038888889,0.038888889,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,2,Inside,CapBac,1.1,17,0,0,1,0,1,18,No,0.041666667,0.041666667,0.041666667,Hetero.diff
7ZM,9-Jun,sunny,73,11:10,CapBacCasSyl,3,Outside,CapBac,0.6,21,1,0,0,2,1,24,Yes,0.0875,0.004545455,0.004545455,Hetero.diff
7ZM,9-Jun,sunny,73,11:10,CapBacCasSyl,3,Outside,CapBac,0.6,9,0,3,1,10,4,23,Yes,0.506521739,0.126923077,0.126923077,Hetero.diff
7ZM,9-Jun,sunny,73,11:10,CapBacCasSyl,3,Outside,CapBac,0.6,0,0,0,0,9,0,9,Yes,1,0,0,Hetero.diff
7ZM,9-Jun,sunny,73,11:10,CapBacCasSyl,4,Inside,CapBac,0.9,8,1,4,0,0,5,13,No,0.1,0.1,0.1,Hetero.diff
7ZM,9-Jun,sunny,73,11:10,CapBacCasSyl,4,Inside,CapBac,0.9,12,2,1,1,2,4,18,No,0.180555556,0.078125,0.078125,Hetero.diff
7ZM,9-Jun,sunny,73,11:10,CapBacCasSyl,4,Inside,CapBac,0.9,6,0,2,1,12,3,21,No,0.635714286,0.15,0.15,Hetero.diff
7ZM,9-Jun,sunny,73,11:21,CapBacCasDec,1,Outside,CapBac,0.9,9,0,0,1,0,1,10,No,0.075,0.075,0.075,Hetero.diff
7ZM,9-Jun,sunny,73,11:21,CapBacCasDec,1,Outside,CapBac,0.9,18,1,1,0,0,2,20,No,0.02,0.02,0.02,Hetero.diff
7ZM,9-Jun,sunny,73,11:21,CapBacCasDec,1,Outside,CapBac,0.9,3,1,3,0,0,4,7,No,0.142857143,0.142857143,0.142857143,Hetero.diff
7ZM,9-Jun,sunny,73,11:21,CapBacCasDec,2,Inside,CapBac,1,15,3,2,0,0,5,20,No,0.045,0.045,0.045,Hetero.diff
7ZM,9-Jun,sunny,73,11:21,CapBacCasDec,2,Inside,CapBac,1,26,1,0,0,0,1,27,No,0.003703704,0.003703704,0.003703704,Hetero.diff
7ZM,9-Jun,sunny,73,11:21,CapBacCasDec,2,Inside,CapBac,1,16,1,4,0,0,5,21,No,0.061904762,0.061904762,0.061904762,Hetero.diff
7ZM,9-Jun,sunny,73,11:44,AcnArbCapBac,1,Outside,CapBac,0.7,0,0,0,0,10,0,10,Yes,1,0,0,Hetero.same
7ZM,9-Jun,sunny,73,11:44,AcnArbCapBac,1,Outside,CapBac,0.7,0,0,1,0,12,1,13,Yes,0.946153846,0.3,0.3,Hetero.same
7ZM,9-Jun,sunny,73,11:44,AcnArbCapBac,1,Outside,CapBac,0.7,0,0,0,0,18,0,18,Yes,1,0,0,Hetero.same
7ZM,9-Jun,sunny,73,11:44,AcnArbCapBac,2,Inside,CapBac,1.2,16,5,4,1,8,10,34,No,0.307352941,0.094230769,0.094230769,Hetero.same
7ZM,9-Jun,sunny,73,11:44,AcnArbCapBac,2,Inside,CapBac,1.2,1,5,0,0,2,5,8,No,0.3125,0.083333333,0.083333333,Hetero.same
7ZM,9-Jun,sunny,73,11:44,AcnArbCapBac,2,Inside,CapBac,1.2,12,2,3,1,0,6,18,No,0.102777778,0.102777778,0.102777778,Hetero.same
9DITO,12-Jun,cloudy,60,8:05,All,2,Outside,CapBac,0.5,9,1,0,0,0,1,10,Yes,0.01,0.01,0.01,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,2,Outside,CapBac,0.5,14,1,2,0,2,3,19,Yes,0.142105263,0.041176471,0.041176471,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,2,Outside,CapBac,0.5,10,0,0,1,0,1,11,Yes,0.068181818,0.068181818,0.068181818,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,9,Inside,CapBac,0.8,14,1,0,0,0,1,15,No,0.006666667,0.006666667,0.006666667,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,9,Inside,CapBac,0.8,8,1,0,0,0,1,9,No,0.011111111,0.011111111,0.011111111,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,9,Inside,CapBac,0.8,9,1,2,0,1,3,13,No,0.130769231,0.058333333,0.058333333,Hetero.All
9DITO,12-Jun,sunny,64,9:20,CapBac,1,Outside,CapBac,0.9,14,0,0,0,0,0,14,Yes,0,0,0,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,1,Outside,CapBac,0.9,0,0,0,0,16,0,16,Yes,1,0,0,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,1,Outside,CapBac,0.9,4,0,0,0,16,0,20,Yes,0.8,0,0,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,2,Inside,CapBac,0.9,0,0,0,0,12,0,12,Yes,1,0,0,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,2,Inside,CapBac,0.9,9,0,0,0,8,0,17,Yes,0.470588235,0,0,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,2,Inside,CapBac,0.9,11,1,0,0,6,1,18,Yes,0.338888889,0.008333333,0.008333333,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,3,Inside,CapBac,0.8,9,2,1,0,0,3,12,Yes,0.041666667,0.041666667,0.041666667,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,3,Inside,CapBac,0.8,11,0,0,0,0,0,11,Yes,0,0,0,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,3,Inside,CapBac,0.8,3,0,0,0,8,0,11,Yes,0.727272727,0,0,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,4,Inside,CapBac,0.9,5,0,1,0,5,1,11,Yes,0.481818182,0.05,0.05,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,4,Inside,CapBac,0.9,12,0,2,0,2,2,16,Yes,0.1625,0.042857143,0.042857143,Intra
9DITO,12-Jun,sunny,64,9:20,CapBac,4,Inside,CapBac,0.9,24,2,0,0,0,2,26,Yes,0.007692308,0.007692308,0.007692308,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,1,Outside,CapBac,0.5,8,1,4,1,1,6,15,No,0.203333333,0.146428571,0.146428571,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,1,Outside,CapBac,0.5,8,2,0,0,8,2,18,No,0.455555556,0.02,0.02,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,1,Outside,CapBac,0.5,13,3,0,0,7,3,23,No,0.317391304,0.01875,0.01875,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,2,Inside,CapBac,0.8,21,0,0,0,8,0,29,No,0.275862069,0,0,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,2,Inside,CapBac,0.8,4,4,2,0,5,6,15,No,0.4,0.1,0.1,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,2,Inside,CapBac,0.8,23,0,0,0,6,0,29,No,0.206896552,0,0,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,3,Inside,CapBac,0.6,16,1,1,0,0,2,18,No,0.022222222,0.022222222,0.022222222,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,3,Inside,CapBac,0.6,13,0,0,0,6,0,19,No,0.315789474,0,0,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,3,Inside,CapBac,0.6,8,5,0,0,0,5,13,No,0.038461538,0.038461538,0.038461538,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,4,Inside,CapBac,0.7,15,0,0,0,0,0,15,No,0,0,0,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,4,Inside,CapBac,0.7,18,1,0,0,0,1,19,No,0.005263158,0.005263158,0.005263158,Intra
7ZM,17-Jun,sunny,54,10:47,CapBac,4,Inside,CapBac,0.7,15,1,0,0,0,1,16,No,0.00625,0.00625,0.00625,Intra
5PF1,18-Jun,sunny,56,10:12,All,7,Inside,CapBac,0.8,7,5,2,1,2,8,17,No,0.226470588,0.123333333,0.123333333,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,7,Inside,CapBac,0.8,13,3,2,2,0,7,20,No,0.12,0.12,0.12,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,7,Inside,CapBac,0.8,15,5,1,0,0,6,21,No,0.038095238,0.038095238,0.038095238,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,11,Inside,CapBac,1.2,17,1,1,0,0,2,19,No,0.021052632,0.021052632,0.021052632,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,11,Inside,CapBac,1.2,28,3,0,0,0,3,31,No,0.009677419,0.009677419,0.009677419,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,11,Inside,CapBac,1.2,31,5,3,0,0,8,39,No,0.035897436,0.035897436,0.035897436,Hetero.All
5PF1,18-Jun,sunny,63,11:45,CapBacCasSyl,1,Outside,CapBac,0.8,8,0,0,0,0,0,8,No,0,0,0,Hetero.diff
5PF1,18-Jun,sunny,63,11:45,CapBacCasSyl,1,Outside,CapBac,0.8,15,1,0,0,3,1,19,No,0.163157895,0.00625,0.00625,Hetero.diff
5PF1,18-Jun,sunny,63,11:45,CapBacCasSyl,1,Outside,CapBac,0.8,11,0,0,0,0,0,11,No,0,0,0,Hetero.diff
5PF1,18-Jun,sunny,63,11:45,CapBacCasSyl,2,Inside,CapBac,0.7,12,4,0,0,0,4,16,No,0.025,0.025,0.025,Hetero.diff
5PF1,18-Jun,sunny,63,11:45,CapBacCasSyl,2,Inside,CapBac,0.7,12,0,0,0,0,0,12,No,0,0,0,Hetero.diff
5PF1,18-Jun,sunny,63,11:45,CapBacCasSyl,2,Inside,CapBac,0.7,14,2,0,0,0,2,16,No,0.0125,0.0125,0.0125,Hetero.diff
5PF1,18-Jun,sunny,63,12:18,CapBacCelIgu,1,Outside,CapBac,0.8,9,4,1,0,2,5,16,Yes,0.16875,0.05,0.05,Hetero.diff
5PF1,18-Jun,sunny,63,12:18,CapBacCelIgu,1,Outside,CapBac,0.8,16,1,1,0,0,2,18,Yes,0.022222222,0.022222222,0.022222222,Hetero.diff
5PF1,18-Jun,sunny,63,12:18,CapBacCelIgu,1,Outside,CapBac,0.8,6,7,0,0,2,7,15,Yes,0.18,0.053846154,0.053846154,Hetero.diff
5PF1,18-Jun,sunny,63,12:18,CapBacCelIgu,2,Inside,CapBac,0.8,12,2,0,0,0,2,14,Yes,0.014285714,0.014285714,0.014285714,Hetero.diff
5PF1,18-Jun,sunny,63,12:18,CapBacCelIgu,2,Inside,CapBac,0.8,17,3,3,0,2,6,25,Yes,0.128,0.052173913,0.052173913,Hetero.diff
5PF1,18-Jun,sunny,63,12:18,CapBacCelIgu,2,Inside,CapBac,0.8,10,0,0,0,0,0,10,Yes,0,0,0,Hetero.diff
5PF1,18-Jun,sunny,64,12:27,CapBacTreMic,1,Outside,CapBac,0.8,9,2,1,0,0,3,12,No,0.041666667,0.041666667,0.041666667,Hetero.diff
5PF1,18-Jun,sunny,64,12:27,CapBacTreMic,1,Outside,CapBac,0.8,13,1,0,0,0,1,14,No,0.007142857,0.007142857,0.007142857,Hetero.diff
5PF1,18-Jun,sunny,64,12:27,CapBacTreMic,1,Outside,CapBac,0.8,8,1,1,0,2,2,12,No,0.2,0.04,0.04,Hetero.diff
5PF1,18-Jun,sunny,64,12:27,CapBacTreMic,2,Inside,CapBac,1,3,1,2,0,0,3,6,No,0.116666667,0.116666667,0.116666667,Hetero.diff
5PF1,18-Jun,sunny,64,12:27,CapBacTreMic,2,Inside,CapBac,1,12,0,0,0,0,0,12,No,0,0,0,Hetero.diff
5PF1,18-Jun,sunny,64,12:27,CapBacTreMic,2,Inside,CapBac,1,10,3,2,1,1,6,17,No,0.155882353,0.103125,0.103125,Hetero.diff
4AJ,20-Jun,cloudy,53,8:20,AcnArbCapBac,3,Outside,CapBac,1.1,10,3,1,0,23,4,37,No,0.637837838,0.042857143,0.042857143,Hetero.same
