Site,Date,Weather,Temperature,Time,Treatment,Plant,Position,Plant_Species,Height(meters),0(percent herbivory),less10(percent herbivory),10to50(percent herbivory),>greater50(percent herbivory),100(percent herbivory),herb_leaves,total_leaves,Stress,Total_Herbivory,Herbivory_not_including_100,Herbiv.AT,Plot_Classification
3SS,5-Jun,sunny,60,10:16,All,7,Inside,TreMic,2,16,1,2,0,7,3,26,No,0.296153846,0.036842105,0.296153846,Hetero.All
3SS,5-Jun,sunny,60,10:16,All,7,Inside,TreMic,2,33,3,7,3,12,13,58,No,0.287068966,0.101086957,0.287068966,Hetero.All
3SS,5-Jun,sunny,60,10:16,All,7,Inside,TreMic,2,34,3,1,1,5,5,44,No,0.144318182,0.034615385,0.144318182,Hetero.All
3SS,5-Jun,sunny,60,10:16,All,11,Inside,TreMic,1.4,23,4,4,1,1,9,33,No,0.101515152,0.0734375,0.101515152,Hetero.All
3SS,5-Jun,sunny,60,10:16,All,11,Inside,TreMic,1.4,18,0,1,0,1,1,20,No,0.065,0.015789474,0.065,Hetero.All
3SS,5-Jun,sunny,60,10:16,All,11,Inside,TreMic,1.4,17,1,1,0,0,2,19,No,0.021052632,0.021052632,0.021052632,Hetero.All
3SS,5-Jun,sunny,60,10:26,CasSylTreMic,1,Outside,TreMic,1.2,23,0,0,0,0,0,23,No,0,0,0,Hetero.diff
3SS,5-Jun,sunny,60,10:26,CasSylTreMic,1,Outside,TreMic,1.2,26,0,2,1,2,3,31,No,0.108064516,0.046551724,0.108064516,Hetero.diff
3SS,5-Jun,sunny,60,10:26,CasSylTreMic,1,Outside,TreMic,1.2,15,0,2,1,0,3,18,No,0.075,0.075,0.075,Hetero.diff
3SS,5-Jun,sunny,60,10:26,CasSylTreMic,2,Inside,TreMic,2.1,27,3,2,0,7,5,39,No,0.202564103,0.028125,0.202564103,Hetero.diff
3SS,5-Jun,sunny,60,10:26,CasSylTreMic,2,Inside,TreMic,2.1,15,2,2,1,0,5,20,No,0.0775,0.0775,0.0775,Hetero.diff
3SS,5-Jun,sunny,60,10:26,CasSylTreMic,2,Inside,TreMic,2.1,21,1,1,0,2,2,25,No,0.096,0.017391304,0.096,Hetero.diff
2JM2,6-Jun,cloudy,57,8:35,TreMic,1,Outside,TreMic,1.5,17,1,9,4,4,14,35,No,0.28,0.187096774,0.28,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,1,Outside,TreMic,1.5,27,1,1,0,10,2,39,No,0.266666667,0.013793103,0.266666667,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,1,Outside,TreMic,1.5,11,3,3,2,0,8,19,No,0.142105263,0.142105263,0.142105263,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,2,Inside,TreMic,1,9,2,1,0,2,3,14,No,0.178571429,0.041666667,0.178571429,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,2,Inside,TreMic,1,26,0,0,0,9,0,35,No,0.257142857,0,0.257142857,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,2,Inside,TreMic,1,15,0,1,0,2,1,18,No,0.127777778,0.01875,0.127777778,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,3,Inside,TreMic,1.7,22,0,0,0,5,0,27,No,0.185185185,0,0.185185185,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,3,Inside,TreMic,1.7,13,3,2,0,1,5,19,No,0.1,0.05,0.1,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,3,Inside,TreMic,1.7,11,3,7,0,2,10,23,No,0.191304348,0.114285714,0.191304348,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,4,Inside,TreMic,1.7,39,1,0,0,10,1,50,No,0.202,0.0025,0.202,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,4,Inside,TreMic,1.7,21,0,3,1,0,4,25,No,0.066,0.066,0.066,Intra
2JM2,6-Jun,cloudy,57,8:35,TreMic,4,Inside,TreMic,1.7,21,6,6,0,0,12,33,No,0.072727273,0.072727273,0.072727273,Intra
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,3,Outside,TreMic,1.3,8,3,5,2,1,10,19,No,0.226315789,0.183333333,0.226315789,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,3,Outside,TreMic,1.3,19,6,5,0,2,11,32,No,0.128125,0.07,0.128125,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,3,Outside,TreMic,1.3,17,4,3,4,0,11,28,No,0.153571429,0.153571429,0.153571429,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,4,Inside,TreMic,1.8,11,3,4,0,8,7,26,No,0.365384615,0.083333333,0.365384615,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,4,Inside,TreMic,1.8,9,2,8,1,0,11,20,No,0.1675,0.1675,0.1675,Hetero.diff
2JM2,6-Jun,cloudy,57,10:11,CapBacTreMic,4,Inside,TreMic,1.8,3,6,5,1,0,12,15,No,0.19,0.19,0.19,Hetero.diff
2JM2,6-Jun,cloudy,63,10:26,All,9,Inside,TreMic,1.1,0,0,0,0,13,0,13,Yes,1,0,1,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,9,Inside,TreMic,1.1,5,1,0,0,8,1,14,Yes,0.578571429,0.016666667,0.578571429,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,9,Inside,TreMic,1.1,3,0,0,0,24,0,27,Yes,0.888888889,0,0.888888889,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,12,Outside,TreMic,1,2,0,2,1,1,3,6,Yes,0.391666667,0.27,0.391666667,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,12,Outside,TreMic,1,0,0,0,0,11,0,11,Yes,1,0,1,Hetero.All
2JM2,6-Jun,cloudy,63,10:26,All,12,Outside,TreMic,1,0,0,0,0,10,0,10,Yes,1,0,1,Hetero.All
9DITO,7-Jun,cloudy,60,9:42,CasDecTreMic,1,Outside,TreMic,0.7,0,0,0,0,19,0,19,No,1,0,1,Hetero.diff
9DITO,7-Jun,cloudy,60,9:42,CasDecTreMic,1,Outside,TreMic,0.7,0,0,0,0,12,0,12,No,1,0,1,Hetero.diff
9DITO,7-Jun,cloudy,60,9:42,CasDecTreMic,1,Outside,TreMic,0.7,0,0,0,0,8,0,8,No,1,0,1,Hetero.diff
9DITO,7-Jun,cloudy,60,9:42,CasDecTreMic,2,Inside,TreMic,0.8,0,0,0,0,18,0,18,No,1,0,1,Hetero.diff
9DITO,7-Jun,cloudy,60,9:42,CasDecTreMic,2,Inside,TreMic,0.8,0,0,0,0,9,0,9,No,1,0,1,Hetero.diff
9DITO,7-Jun,cloudy,60,9:42,CasDecTreMic,2,Inside,TreMic,0.8,0,0,0,0,17,0,17,No,1,0,1,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,1,Outside,TreMic,1.1,10,1,2,1,13,4,27,No,0.535185185,0.103571429,0.535185185,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,1,Outside,TreMic,1.1,6,3,2,1,7,6,19,No,0.455263158,0.1375,0.455263158,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,1,Outside,TreMic,1.1,11,0,3,2,6,5,22,No,0.381818182,0.15,0.381818182,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,2,Inside,TreMic,0.8,19,0,0,0,0,0,19,No,0,0,0,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,2,Inside,TreMic,0.8,13,1,0,0,4,1,18,No,0.227777778,0.007142857,0.227777778,Hetero.diff
9DITO,7-Jun,sunny,61,10:21,CapBacTreMic,2,Inside,TreMic,0.8,17,1,0,0,5,1,23,No,0.22173913,0.005555556,0.22173913,Hetero.diff
9DITO,7-Jun,sunny,66,11:26,AcnArbTreMic,3,Outside,TreMic,1.3,10,4,1,0,3,5,18,No,0.205555556,0.046666667,0.205555556,Hetero.diff
9DITO,7-Jun,sunny,66,11:26,AcnArbTreMic,3,Outside,TreMic,1.3,15,4,3,4,12,11,38,No,0.428947368,0.165384615,0.428947368,Hetero.diff
9DITO,7-Jun,sunny,66,11:26,AcnArbTreMic,3,Outside,TreMic,1.3,5,4,4,2,0,10,15,No,0.206666667,0.206666667,0.206666667,Hetero.diff
9DITO,7-Jun,sunny,66,11:26,AcnArbTreMic,4,Inside,TreMic,1.1,13,0,0,0,0,0,13,No,0,0,0,Hetero.diff
9DITO,7-Jun,sunny,66,11:26,AcnArbTreMic,4,Inside,TreMic,1.1,2,1,1,0,22,2,26,No,0.861538462,0.1,0.861538462,Hetero.diff
9DITO,7-Jun,sunny,66,11:26,AcnArbTreMic,4,Inside,TreMic,1.1,18,2,0,0,9,2,29,No,0.317241379,0.01,0.317241379,Hetero.diff
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,1,Outside,TreMic,3,12,4,10,3,27,17,56,No,0.583035714,0.194827586,0.583035714,Hetero.same
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,1,Outside,TreMic,3,24,2,4,0,0,6,30,No,0.046666667,0.046666667,0.046666667,Hetero.same
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,1,Outside,TreMic,3,21,3,3,1,0,7,28,No,0.069642857,0.069642857,0.069642857,Hetero.same
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,2,Inside,TreMic,3.1,11,3,3,1,19,7,37,No,0.566216216,0.108333333,0.566216216,Hetero.same
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,2,Inside,TreMic,3.1,6,8,5,1,14,14,34,No,0.501470588,0.1525,0.501470588,Hetero.same
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,2,Inside,TreMic,3.1,28,6,0,0,0,6,34,No,0.017647059,0.017647059,0.017647059,Hetero.same
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,1,Outside,TreMic,1.5,0,0,0,0,14,0,14,No,1,0,1,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,1,Outside,TreMic,1.5,9,2,7,1,6,10,25,No,0.362,0.160526316,0.362,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,1,Outside,TreMic,1.5,13,1,2,0,0,3,16,No,0.04375,0.04375,0.04375,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,2,Inside,TreMic,2,3,0,0,0,21,0,24,No,0.875,0,0.875,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,2,Inside,TreMic,2,0,0,0,0,29,0,29,No,1,0,1,Hetero.diff
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,2,Inside,TreMic,2,0,0,0,0,24,0,24,No,1,0,1,Hetero.diff
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,1,Outside,TreMic,2.4,40,1,5,1,0,7,47,No,0.05,0.05,0.05,Hetero.diff
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,1,Outside,TreMic,2.4,28,4,6,1,4,11,43,No,0.161627907,0.075641026,0.161627907,Hetero.diff
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,1,Outside,TreMic,2.4,16,4,8,1,1,13,30,No,0.151666667,0.122413793,0.151666667,Hetero.diff
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,2,Inside,TreMic,3,30,4,1,0,0,5,35,No,0.02,0.02,0.02,Hetero.diff
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,2,Inside,TreMic,3,18,2,2,0,0,4,22,No,0.036363636,0.036363636,0.036363636,Hetero.diff
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,2,Inside,TreMic,3,21,0,2,0,0,2,23,No,0.026086957,0.026086957,0.026086957,Hetero.diff
7ZM,9-Jun,sunny,64,9:10,All,7,Inside,TreMic,1.7,4,0,0,0,18,0,22,Yes,0.818181818,0,0.818181818,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,7,Inside,TreMic,1.7,0,3,3,1,1,7,8,Yes,0.36875,0.278571429,0.36875,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,7,Inside,TreMic,1.7,3,2,1,0,1,3,7,Yes,0.214285714,0.083333333,0.214285714,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,11,Inside,TreMic,1.5,16,0,0,0,0,0,16,Yes,0,0,0,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,11,Inside,TreMic,1.5,10,7,1,2,9,10,29,Yes,0.396551724,0.125,0.396551724,Hetero.All
7ZM,9-Jun,sunny,64,9:10,All,11,Inside,TreMic,1.5,8,1,1,0,0,2,10,Yes,0.04,0.04,0.04,Hetero.All
7ZM,9-Jun,sunny,64,9:45,CelIguTreMic,1,Outside,TreMic,1.1,0,0,0,0,20,0,20,Yes,1,0,1,Hetero.same
7ZM,9-Jun,sunny,64,9:45,CelIguTreMic,1,Outside,TreMic,1.1,2,0,0,0,13,0,15,Yes,0.866666667,0,0.866666667,Hetero.same
7ZM,9-Jun,sunny,64,9:45,CelIguTreMic,1,Outside,TreMic,1.1,0,0,0,0,17,0,17,Yes,1,0,1,Hetero.same
7ZM,9-Jun,sunny,64,9:45,CelIguTreMic,2,Inside,TreMic,1.7,7,2,3,12,0,17,24,No,0.420833333,0.420833333,0.420833333,Hetero.same
7ZM,9-Jun,sunny,64,9:45,CelIguTreMic,2,Inside,TreMic,1.7,3,1,2,6,0,9,12,No,0.433333333,0.433333333,0.433333333,Hetero.same
7ZM,9-Jun,sunny,64,9:45,CelIguTreMic,2,Inside,TreMic,1.7,4,2,5,8,0,15,19,No,0.405263158,0.405263158,0.405263158,Hetero.same
7ZM,9-Jun,sunny,69,10:25,CasDecTreMic,1,Outside,TreMic,1.2,9,0,0,0,2,0,11,Yes,0.181818182,0,0.181818182,Hetero.diff
7ZM,9-Jun,sunny,69,10:25,CasDecTreMic,1,Outside,TreMic,1.2,6,0,2,0,0,2,8,Yes,0.075,0.075,0.075,Hetero.diff
7ZM,9-Jun,sunny,69,10:25,CasDecTreMic,1,Outside,TreMic,1.2,2,2,2,1,7,5,14,Yes,0.610714286,0.221428571,0.610714286,Hetero.diff
7ZM,9-Jun,sunny,69,10:25,CasDecTreMic,2,Inside,TreMic,1.3,9,1,1,0,3,2,14,No,0.242857143,0.036363636,0.242857143,Hetero.diff
7ZM,9-Jun,sunny,69,10:25,CasDecTreMic,2,Inside,TreMic,1.3,14,0,0,0,1,0,15,No,0.066666667,0,0.066666667,Hetero.diff
7ZM,9-Jun,sunny,69,10:25,CasDecTreMic,2,Inside,TreMic,1.3,10,2,0,0,0,2,12,No,0.016666667,0.016666667,0.016666667,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,3,Outside,TreMic,1.1,0,0,0,0,12,0,12,Yes,1,0,1,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,3,Outside,TreMic,1.1,0,0,0,0,17,0,17,Yes,1,0,1,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,3,Outside,TreMic,1.1,0,0,0,0,14,0,14,Yes,1,0,1,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,4,Inside,TreMic,0.4,10,0,0,0,0,0,10,No,0,0,0,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,4,Inside,TreMic,0.4,4,1,2,0,0,3,7,No,0.1,0.1,0.1,Hetero.diff
7ZM,9-Jun,sunny,69,10:43,CapBacTreMic,4,Inside,TreMic,0.4,6,1,2,0,0,3,9,No,0.077777778,0.077777778,0.077777778,Hetero.diff
7ZM,9-Jun,sunny,73,11:56,CasSylTreMic,3,Outside,TreMic,1.1,5,1,0,0,0,1,6,Yes,0.016666667,0.016666667,0.016666667,Hetero.diff
7ZM,9-Jun,sunny,73,11:56,CasSylTreMic,3,Outside,TreMic,1.1,7,1,1,0,0,2,9,Yes,0.044444444,0.044444444,0.044444444,Hetero.diff
7ZM,9-Jun,sunny,73,11:56,CasSylTreMic,3,Outside,TreMic,1.1,3,2,2,0,0,4,7,Yes,0.114285714,0.114285714,0.114285714,Hetero.diff
7ZM,9-Jun,sunny,73,11:56,CasSylTreMic,4,Inside,TreMic,0.9,21,0,1,0,0,1,22,No,0.013636364,0.013636364,0.013636364,Hetero.diff
7ZM,9-Jun,sunny,73,11:56,CasSylTreMic,4,Inside,TreMic,0.9,13,0,0,0,0,0,13,No,0,0,0,Hetero.diff
7ZM,9-Jun,sunny,73,11:56,CasSylTreMic,4,Inside,TreMic,0.9,9,0,0,0,0,0,9,No,0,0,0,Hetero.diff
9DITO,12-Jun,cloudy,60,8:05,All,7,Inside,TreMic,1.3,8,1,1,0,0,2,10,No,0.04,0.04,0.04,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,7,Inside,TreMic,1.3,9,0,1,2,0,3,12,No,0.15,0.15,0.15,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,7,Inside,TreMic,1.3,15,1,0,0,0,1,16,No,0.00625,0.00625,0.00625,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,11,Inside,TreMic,0.9,19,0,0,0,7,0,26,No,0.269230769,0,0.269230769,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,11,Inside,TreMic,0.9,13,1,1,0,5,2,20,No,0.27,0.026666667,0.27,Hetero.All
9DITO,12-Jun,cloudy,60,8:05,All,11,Inside,TreMic,0.9,10,0,0,0,4,0,14,No,0.285714286,0,0.285714286,Hetero.All
9DITO,12-Jun,cloudy,62,8:52,CasSylTreMic,3,Outside,TreMic,1.3,0,0,0,0,11,0,11,Yes,1,0,1,Hetero.diff
9DITO,12-Jun,cloudy,62,8:52,CasSylTreMic,3,Outside,TreMic,1.3,0,3,2,0,4,5,9,Yes,0.544444444,0.18,0.544444444,Hetero.diff
9DITO,12-Jun,cloudy,62,8:52,CasSylTreMic,3,Outside,TreMic,1.3,1,0,2,0,15,2,18,Yes,0.866666667,0.2,0.866666667,Hetero.diff
9DITO,12-Jun,cloudy,62,8:52,CasSylTreMic,4,Inside,TreMic,1,3,1,0,0,13,1,17,No,0.770588235,0.025,0.770588235,Hetero.diff
9DITO,12-Jun,cloudy,62,8:52,CasSylTreMic,4,Inside,TreMic,1,0,2,2,0,16,4,20,No,0.84,0.2,0.84,Hetero.diff
9DITO,12-Jun,cloudy,62,8:52,CasSylTreMic,4,Inside,TreMic,1,0,0,0,0,22,0,22,No,1,0,1,Hetero.diff
9DITO,12-Jun,cloudy,62,8:59,CelIguTreMic,1,Outside,TreMic,1.5,20,0,0,0,3,0,23,No,0.130434783,0,0.130434783,Hetero.same
9DITO,12-Jun,cloudy,62,8:59,CelIguTreMic,1,Outside,TreMic,1.5,26,1,1,0,7,2,35,No,0.211428571,0.014285714,0.211428571,Hetero.same
9DITO,12-Jun,cloudy,62,8:59,CelIguTreMic,1,Outside,TreMic,1.5,22,0,1,0,3,1,26,No,0.126923077,0.013043478,0.126923077,Hetero.same
9DITO,12-Jun,cloudy,62,8:59,CelIguTreMic,2,Inside,TreMic,1.7,15,2,0,0,6,2,23,No,0.269565217,0.011764706,0.269565217,Hetero.same
9DITO,12-Jun,cloudy,62,8:59,CelIguTreMic,2,Inside,TreMic,1.7,16,1,3,1,5,5,26,No,0.259615385,0.083333333,0.259615385,Hetero.same
9DITO,12-Jun,cloudy,62,8:59,CelIguTreMic,2,Inside,TreMic,1.7,14,2,0,0,0,2,16,No,0.0125,0.0125,0.0125,Hetero.same
9DITO,12-Jun,cloudy,64,9:08,TreMic,1,Outside,TreMic,0.9,13,0,0,0,6,0,19,No,0.315789474,0,0.315789474,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,1,Outside,TreMic,0.9,14,1,1,0,3,2,19,No,0.178947368,0.025,0.178947368,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,1,Outside,TreMic,0.9,20,1,0,0,5,1,26,No,0.196153846,0.004761905,0.196153846,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,2,Inside,TreMic,1.3,10,1,1,0,13,2,25,No,0.536,0.033333333,0.536,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,2,Inside,TreMic,1.3,7,0,0,0,20,0,27,No,0.740740741,0,0.740740741,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,2,Inside,TreMic,1.3,6,0,0,1,9,1,16,No,0.609375,0.107142857,0.609375,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,3,Inside,TreMic,1.3,13,2,1,0,0,3,16,No,0.03125,0.03125,0.03125,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,3,Inside,TreMic,1.3,30,1,6,0,0,7,37,No,0.051351351,0.051351351,0.051351351,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,3,Inside,TreMic,1.3,17,3,1,0,0,4,21,No,0.028571429,0.028571429,0.028571429,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,4,Inside,TreMic,1.1,30,0,0,0,0,0,30,No,0,0,0,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,4,Inside,TreMic,1.1,18,1,0,0,0,1,19,No,0.005263158,0.005263158,0.005263158,Intra
9DITO,12-Jun,cloudy,64,9:08,TreMic,4,Inside,TreMic,1.1,17,0,0,0,0,0,17,No,0,0,0,Intra
9DITO,12-Jun,sunny,64,9:30,AcnArbCelIgu,1,Outside,TreMic,1.5,17,0,2,0,3,2,22,No,0.163636364,0.031578947,0.163636364,Hetero.diff
9DITO,12-Jun,sunny,64,9:30,AcnArbCelIgu,1,Outside,TreMic,1.5,14,12,1,0,5,13,32,No,0.203125,0.055555556,0.203125,Hetero.diff
9DITO,12-Jun,sunny,64,9:30,AcnArbCelIgu,1,Outside,TreMic,1.5,3,7,3,4,4,14,21,No,0.40952381,0.270588235,0.40952381,Hetero.diff
9DITO,12-Jun,sunny,64,9:30,AcnArbCelIgu,2,Inside,TreMic,1.5,1,9,6,0,8,15,24,No,0.445833333,0.16875,0.445833333,Hetero.diff
9DITO,12-Jun,sunny,64,9:30,AcnArbCelIgu,2,Inside,TreMic,1.5,0,8,6,0,6,14,20,No,0.43,0.185714286,0.43,Hetero.diff
9DITO,12-Jun,sunny,64,9:30,AcnArbCelIgu,2,Inside,TreMic,1.5,0,12,5,0,3,17,20,No,0.285,0.158823529,0.285,Hetero.diff
7ZM,17-Jun,sunny,56,9:46,TreMic,1,Outside,TreMic,0.9,13,2,4,0,0,6,19,No,0.073684211,0.073684211,0.073684211,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,1,Outside,TreMic,0.9,14,0,3,0,0,3,17,No,0.052941176,0.052941176,0.052941176,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,1,Outside,TreMic,0.9,16,0,0,0,0,0,16,No,0,0,0,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,2,Inside,TreMic,1.1,14,3,3,2,0,8,22,No,0.122727273,0.122727273,0.122727273,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,2,Inside,TreMic,1.1,19,0,2,0,0,2,21,No,0.028571429,0.028571429,0.028571429,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,2,Inside,TreMic,1.1,18,3,4,0,0,7,25,No,0.06,0.06,0.06,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,3,Inside,TreMic,1.4,11,4,2,0,0,6,17,No,0.058823529,0.058823529,0.058823529,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,3,Inside,TreMic,1.4,13,3,0,0,0,3,16,No,0.01875,0.01875,0.01875,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,3,Inside,TreMic,1.4,25,6,1,0,0,7,32,No,0.028125,0.028125,0.028125,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,4,Inside,TreMic,1.4,17,0,3,0,0,3,20,No,0.045,0.045,0.045,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,4,Inside,TreMic,1.4,23,2,0,0,0,2,25,No,0.008,0.008,0.008,Intra
7ZM,17-Jun,sunny,56,9:46,TreMic,4,Inside,TreMic,1.4,10,3,3,1,0,7,17,No,0.114705882,0.114705882,0.114705882,Intra
7ZM,17-Jun,sunny,54,10:38,AcnArbTreMic,1,Outside,TreMic,0.8,7,0,0,0,0,0,7,No,0,0,0,Hetero.diff
7ZM,17-Jun,sunny,54,10:38,AcnArbTreMic,1,Outside,TreMic,0.8,7,3,0,0,0,3,10,No,0.03,0.03,0.03,Hetero.diff
7ZM,17-Jun,sunny,54,10:38,AcnArbTreMic,1,Outside,TreMic,0.8,20,0,0,0,9,0,29,No,0.310344828,0,0.310344828,Hetero.diff
7ZM,17-Jun,sunny,54,10:38,AcnArbTreMic,2,Inside,TreMic,1,14,3,2,0,0,5,19,No,0.047368421,0.047368421,0.047368421,Hetero.diff
7ZM,17-Jun,sunny,54,10:38,AcnArbTreMic,2,Inside,TreMic,1,15,0,0,0,0,0,15,No,0,0,0,Hetero.diff
7ZM,17-Jun,sunny,54,10:38,AcnArbTreMic,2,Inside,TreMic,1,11,2,0,1,1,3,15,No,0.13,0.067857143,0.13,Hetero.diff
5PF1,18-Jun,sunny,56,10:12,All,2,Outside,TreMic,1.2,9,0,0,0,0,0,9,No,0,0,0,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,2,Outside,TreMic,1.2,12,2,0,1,0,3,15,No,0.063333333,0.063333333,0.063333333,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,2,Outside,TreMic,1.2,16,1,1,0,0,2,18,No,0.022222222,0.022222222,0.022222222,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,9,Inside,TreMic,1.3,35,6,3,1,1,10,46,No,0.070652174,0.05,0.070652174,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,9,Inside,TreMic,1.3,12,3,1,2,0,6,18,No,0.116666667,0.116666667,0.116666667,Hetero.All
5PF1,18-Jun,sunny,56,10:12,All,9,Inside,TreMic,1.3,32,4,1,0,0,5,37,No,0.018918919,0.018918919,0.018918919,Hetero.All
5PF1,18-Jun,sunny,59,11:09,CasSylTreMic,3,Outside,TreMic,0.9,10,0,1,0,3,1,14,No,0.235714286,0.027272727,0.235714286,Hetero.diff
5PF1,18-Jun,sunny,59,11:09,CasSylTreMic,3,Outside,TreMic,0.9,15,0,1,0,1,1,17,No,0.076470588,0.01875,0.076470588,Hetero.diff
5PF1,18-Jun,sunny,59,11:09,CasSylTreMic,3,Outside,TreMic,0.9,7,2,2,0,0,4,11,No,0.072727273,0.072727273,0.072727273,Hetero.diff
5PF1,18-Jun,sunny,59,11:09,CasSylTreMic,4,Inside,TreMic,1.6,16,2,0,0,0,2,18,Yes,0.011111111,0.011111111,0.011111111,Hetero.diff
5PF1,18-Jun,sunny,59,11:09,CasSylTreMic,4,Inside,TreMic,1.6,7,5,4,3,0,12,19,Yes,0.207894737,0.207894737,0.207894737,Hetero.diff
5PF1,18-Jun,sunny,59,11:09,CasSylTreMic,4,Inside,TreMic,1.6,19,3,0,0,0,3,22,Yes,0.013636364,0.013636364,0.013636364,Hetero.diff
5PF1,18-Jun,sunny,59,11:18,CasDecTreMic,1,Outside,TreMic,1.2,13,2,3,0,0,5,18,No,0.061111111,0.061111111,0.061111111,Hetero.diff
5PF1,18-Jun,sunny,59,11:18,CasDecTreMic,1,Outside,TreMic,1.2,20,2,0,0,1,2,23,No,0.052173913,0.009090909,0.052173913,Hetero.diff
5PF1,18-Jun,sunny,59,11:18,CasDecTreMic,1,Outside,TreMic,1.2,7,1,3,0,0,4,11,No,0.090909091,0.090909091,0.090909091,Hetero.diff
